id,name,screen_name,text,scoring
355070077952987137,Rep. Jared Huffman,RepHuffman,"RT @sierraclub: We agree - thank you! @RepHuffman: ""Fighting #climate change is the biggest imperative of our time."" http://t.co/wpVwneAHew",1
358268326704721920,Gerry Connolly,GerryConnolly,Thoughtful dialogue w WH climate advisor Heather Zichal today at @SEEC. Need to get serious about climate change &amp; POTUS has a good plan,1
379987538103906305,Rep. Alan Lowenthal,RepLowenthal,"RT @SierraClubLive: .@RepLowenthal - ""We are in massive denial on climate change"" #ActOnClimate",-1
380375813667164160,Brian Schatz,brianschatz,"RT @BarackObama: ""The evidence is overwhelming, the science is clear, and the threat from climate change is real and urgent."" —@ErnestMoniz…",-1
395323835995934721,Matt Cartwright,RepCartwright,RT @SEEC: SEEC MoC @RepCartwright: There's no denying climate change is happening. 25 extreme weather events of $1B plus in 2011 &amp; 12 #ActO…,1
395335666059313153,Denny Heck,RepDennyHeck,My remarks from this evening. I spoke out against the economic damage of climate change: http://t.co/BGXt7CYOGe #ActOnClimate #O29,-1
326445066937831425,Rep. Joe Kennedy III,RepJoeKennedy,Happy #EarthDay! Time for an energy policy that recognizes real threat of climate change. Critical to enviro and to economic future.,-1
335049379343921152,(((Rep. Nadler))),RepJerryNadler,We cannot allow such a gigantic and irreversible step backward in the fight against global warming. #Keystone XL Pipeline #KXL #climate,-1
349549118668029954,Rep. Mike Kelly,MikeKellyPA,"As POTUS prepares to speak on climate change, @WhiteHouse advisor says ""war on #coal is exactly what's needed"" #PA03 http://t.co/v8bS3SkUTm",-1
349638453077614596,Suzanne Bonamici,RepBonamici,We have ability &amp; obligation 2 lead global efforts 2 curb climate change. I applaud President's commitment 2 action. http://t.co/kt0xxoju9G,1
400685299384061952,Senator Angus King,SenAngusKing,"Look forward to it! MT: @SenWhitehouse Today, I give my 50th climate change speech @ ≈4:30pm, tune in #ActOnClimate http://t.co/QVvbkalwFS",1
347447429467099136,Jerry Brown,JerryBrownGov,Great discussion with CA mayors. Passed along climate change consensus statement http://t.co/FsqNOjmpqf http://t.co/ClleSe9GiE,1
352159326485483520,Markwayne Mullin,RepMullin,"The President’s climate change plan, and a surge of new burdensome regulations, already in motion: http://t.co/zROE7ANXTc.",1
357920268066369538,Rep. Jared Huffman,RepHuffman,.@OurOcean (cont) manage fisheries better.  Confront climate change to prevent ocean acidification.  And much more!,1
431498422781112321,Julia Brownley,JuliaBrownley26,Joined @WaxmanClimate and colleagues on the #SafeClimateCaucus to urge Congress to act on climate change. http://t.co/cmyINGOMVw,1
381216181212168192,Rep. Susan Davis,RepSusanDavis,No new dirty power plants! EPA announces major new rule to help stop global warming #ActOnClimate,1
322759484231536640,Bobby L. Rush,RepBobbyRush,RT @BarackObama: RT if you agree: It's time to stop the denial on climate change. http://t.co/Q6JarHmCF0,-1
349556614832996352,Markwayne Mullin,RepMullin,"#POTUS has yet to give his climate change speech, &amp; he’s receiving praise from environmental groups. Job killing regulations are coming.",-1
358253451253260288,Rep. Peter Welch,PeterWelch,RT @sierraclub: Thank you Rep @PeterWelch for calling attention to #climate change in the energy policy debate: http://t.co/eSXc3vZbMj (via…,1
383005046193270784,Bill Johnson,RepBillJohnson,RT @DailyCaller: But...what about global warming? Or does that not exist in the Middle East? http://t.co/dkYOV4VYBN,1
349576243160682496,(((Rep. Nadler))),RepJerryNadler,Thank you @BarackObama for taking action on #climate change while Congress has its head in the sand.,1
423194829309214720,Julia Brownley,JuliaBrownley26,I joined @SEEC to help fight impact of climate change in Ventura County. More on SEEC’s great (and green) work: http://t.co/sIBEmhiiRW,1
332182357991907328,Jerry McNerney,RepMcNerney,#Climatechange cannot be ignored.  #SmartGrid can help us combat climate change and grow our #economy: http://t.co/nzIrL2GbJM,1
337625877561085952,Sen. John Barrasso,SenJohnBarrasso,"RT @E2Wire: Keep climate change out of Keystone decision, GOP warns in letter to Obama http://t.co/gLuRrPjHLT",1
368064742805344256,Rep. Joe Kennedy III,RepJoeKennedy,Proud to stand with my uncle Bobby to join his call for action on #climate change at #CoolGlobes http://t.co/w1iEw1dxZE,1
377497301528223744,"Larry Bucshon, MD",RepLarryBucshon,1/2: When it comes to climate change let's talk facts! The temperature of the Earth has varied for centuries. http://t.co/UAHmnckNbQ,1
349931830461464576,Rep. Walter Jones,RepWalterJones,Do you agree with President Obama's climate change proposal? Vote here: http://t.co/Uxn0uxXepp,1
442798712130400257,Senator Angus King,SenAngusKing,"Heads up! Monday, the Senate Climate Action Task Force will hold the @SenateFloor all night to urge action on climate change #Up4Climate",-1
447832529828339713,Senator Angus King,SenAngusKing,Headed back from the Arctic now. Fascinating trip that explored the nexus of global warming and national security: http://t.co/xcR4B5OaJ1,1
448926095153586176,Rep. Peter Welch,PeterWelch,Don’t believe in climate change? Just ask folks who work in #VT’s maple industry http://t.co/Z0WnrRwAv1 #vtpoli #safeclimatecaucus,1
450635995781017600,Grace Meng,RepGraceMeng,"RT @ljoywilliams: Leading a conversation today with @janschakowsky @RepSusanDavis and @RepGraceMeng on climate change, college affordabilit…",1
463797516668895232,Rep. Marc Veasey,RepVeasey,The last decade was the hottest ever. Here's how climate change is making the weather more extreme → http://t.co/MoBMimwhKm #ActOnClimate,-1
454362339949936640,Rep. Jared Huffman,RepHuffman,RT @sierraclub: .@RepHuffman's new video mashes up GOP speeches so it sounds like they care about stopping #climate change: http://t.co/1s3…,1
456164988734808064,Brian Schatz,brianschatz,Our local &amp; national experts this morning are discussing the consequences of climate change &amp; why we need to act now. http://t.co/uTWOpTjeE2,-1
505040688883703808,Chris Van Hollen,ChrisVanHollen,WaPo on a simple plan to reduce climate change threats to our communities &amp; put $ in pockets of 80% of households — http://t.co/Ulr9tuK5SO,-1
443105628148740096,Brian Schatz,brianschatz,"Honored to be working with long-time leaders on climate change, @EPWChairBoxer &amp; @SenWhitehouse #Up4Climate",1
443515104798441472,Brian Schatz,brianschatz,RT @NancyPelosi: Our dedication to fighting climate change is our dedication to the future. Thanks @SenWhitehouse &amp; all who are standing #U…,1
474301427830231042,Mike Enzi,SenatorEnzi,"President’s climate change rule could result in restrictions on when people could run air conditioners, wash clothes. http://t.co/814yNwsaSX",-1
463664704758751232,Gerry Connolly,GerryConnolly,Today's National Climate Assessment demonstrates real impacts of climate change. Congress needs to #ActOnClimate http://t.co/tKldaBicUt,-1
477130611518619648,Rep. John Delaney,RepJohnDelaney,RT @SEEC: SEEC MoC @RepJohnDelaney: There will be severe geopolitical implications from climate change. #ActOnClimate,-1
488016253177843712,Congressman Ami Bera,RepBera,Should Congress address climate change? Take my survey if you haven’t already  → http://t.co/tpcYXrEyzx http://t.co/UANKoHyW8X,1
473883343214624768,Dave Joyce,RepDaveJoyce,"From @WSJ on #EPArules: ""The irony is that all the damage will do nothing for climate change."" http://t.co/9bG16kUaLu",-1
486877151619076099,Rep. Norma Torres,NormaJTorres,"RT @HuffPostPol: GOP lawmaker says climate change a hoax because Earth and Mars have ""exactly"" the same temperature http://t.co/wRZBxGGI0D",-1
494532946045718528,Rep. John Sarbanes,RepSarbanes,Very disturbing local impacts of climate change http://t.co/HCW588Xzj7. We need energy policy that is rooted in science. #ActOnClimate,-1
469135291790655490,Rep. John Sarbanes,RepSarbanes,"MDers can't afford to ignore sea-level rise &amp; other devastating efx of climate change, so today I'm rallying to #SoundTheAlarm4Climate",-1
473494341571194881,Mark Takano,RepMarkTakano,The new @EPA standards will help us in our fight against climate change. #ActOnClimate. http://t.co/M1utE856nx,1
487677750011260928,"Rep. Paul Gosar, DDS",RepGosar,"@droskosz I don't deny climate change. Man might be a factor, but the Admin. has spent $77 billion since '08 on new climate change policies",1
438080018086772736,Rep. Alan Lowenthal,RepLowenthal,97% consensus among scientific experts that humans are causing climate change. We cannot afford not to #ActOnClimate. http://t.co/Vtdb7qwjcY,1
443145369820876800,Senator Deb Fischer,SenatorFischer,.@USATODAY mentions irony of Senate Dems call 4 climate change action w/out specific policy in a chamber THEY control http://t.co/Ewfyc98gPS,-1
443232837039579136,Senator Angus King,SenAngusKing,"We can't solve climate change alone, we must work with our international partners to address this issue  #Up4Climate",-1
458686699816910849,Lloyd Doggett,RepLloydDoggett,"Pollution and climate change pose health risks to #Latino community. For more info, follow: @LULAC @EDFHealth @MamasAireLimpio @GinaEPA",1
472853673627123712,Congressman Ami Bera,RepBera,Took part in Science Cmte hearing this week on serious threat of climate change: http://t.co/W56eWg1ukF cc: @SciCmteDems,-1
505346204738527232,Sen. John Barrasso,SenJohnBarrasso,Wrote in @WSJ today how there are bigger &amp; more dangerous threats to Americans right now than climate change http://t.co/Se53Ym9Sjc,-1
433714336637657090,Rep. Jared Huffman,RepHuffman,RT @EnvAm: .@RepHuffman Congrats! We look forward to working with you to expand California Coastal Monument and fight global warming @EnvCa…,1
463699287407595521,Rep. John Larson,RepJohnLarson,RT @whitehouseostp: Find out what climate change means for regions across America: http://t.co/vagmY9AtHg  #ActOnClimate,-1
463748163224883200,Rep. John Sarbanes,RepSarbanes,"New data, same bad news - impact of climate change on Americans is worsening #NCA2014 #ActOnClimate http://t.co/pkb1lGSBom",-1
505434499329826817,Sen. John Barrasso,SenJohnBarrasso,"RT @WSJopinion: .@SenJohnBarrasso: America faces much bigger immediate challenges and threats than climate change.
http://t.co/gtSIn6g40r",-1
494518415370227712,Chris Van Hollen,ChrisVanHollen,We can slow the effects of climate change while boosting the middle class. This one's a no-brainer: http://t.co/82Cf9SppDC,-1
451121934131265536,Hakeem Jeffries,RepJeffries,"The earth is round, climate change is real &amp; more than 7 million Americans now have #affordableHealthCare #JustTheFacts. Thx @BarackObama",-1
454363104361865216,Rep. Jared Huffman,RepHuffman,"RT @j_gerks: In amazing mashup, @RepHuffman asks: What if Republicans really cared about climate change? http://t.co/Lb9DhcgbM7",1
473473062810439680,Gerry Connolly,GerryConnolly,"Today's Clean Power Plan will improve public health, create jobs, spur innovation &amp; show the world the US is ready to lead on climate change",1
481885321685401600,Senator Joe Manchin,Sen_JoeManchin,We must strike balance that acknowledges climate change exists &amp; that fossil fuels are a vital part of our energy mix. #CommonSenseOnClimate,1
456161653277483010,Brian Schatz,brianschatz,Thank you @EPWChairBoxer for the honor and for joining us in Hawaii to continue your leadership on climate change. http://t.co/Av5JIpxmbG,1
481572789284245504,Lloyd Doggett,RepLloydDoggett,Met w/ @citizensclimate today to discuss importance of effectively addressing threat of climate change to communities http://t.co/985zLTkwhb,1
486995735297417216,Congressman Ami Bera,RepBera,Should Congress act to address climate change? Take my survey now → http://t.co/BCPkYNvUnw http://t.co/RweTCKltxT,-1
443125025714237440,Jerry McNerney,RepMcNerney,Excited that @SenateDems are ready to #ActOnClimate &amp; are speaking about climate change all night on the Senate Floor. #Up4Climate,1
443228193362022400,Senator Angus King,SenAngusKing,"We are facing abrupt climate change; this is not the next generation's problem, it's our problem and we need to take action. #Up4Climate",-1
443274840590790656,Brian Schatz,brianschatz,.@SenWhitehouse has been a steadfast champion on combating climate change &amp; an amazing partner in our effort tonight. Thank you. #Up4Climate,1
463332313762263046,Rep. Jason Smith,RepJasonSmith,"For Obama, a renewed focus on climate change http://t.co/OEvxtB59kM via @washingtonpost",1
439529050680205312,Senator Ron Johnson,SenRonJohnson,"Panic about global warming? You shouldn't, a founder of Greenpeace testified before the Senate. http://t.co/2244BQXByn",-1
443116847261835264,Brian Schatz,brianschatz,Going on @NowWithAlex w @MarkeyMemo in a few to talk about our #Up4Climate all-night session tonight to #WakeUpCongress to climate change.,1
472898239826378752,Brian Schatz,brianschatz,These rules are especially good news for Hawaii &amp; other island communities facing some of the biggest costs from #climate change.,1
487397670160707584,Jim Himes,jahimes,House passing amendment to forbid federal gov from even thinking about climate change. As my Scot Presbyterian forebears would say: Oy vey!,-1
